PlayerID,SeasonType,Season,Team,Number,Name,Position,PositionCategory,Activated,Played,Started,OffensiveSnapsPlayed,DefensiveSnapsPlayed,SpecialTeamsSnapsPlayed
19099,1,2020,CLE,96,V.Taylor,DT,DEF,15,15,1,0,109,18
19101,1,2020,CLE,52,E.Lee,OLB,DEF,12,12,0,0,30,87
19102,1,2020,MIN,95,I.Odenigbo,DE,DEF,15,15,15,0,369,15
19104,1,2020,NYJ,69,C.McDermott,G,OFF,16,15,1,136,2,15
19105,1,2020,IND,97,A.Muhammad,DE,DEF,16,16,0,0,307,22
19109,1,2020,MIA,34,E.McGuire,RB,OFF,1,0,0,0,0,0
19116,1,2020,SF,40,C.Holba,LS,ST,1,1,0,0,0,3
19117,1,2020,LAC,98,I.Rochell,DE,DEF,16,16,6,0,232,122
19118,1,2020,LAC,69,S.Tevi,OT,OFF,14,14,14,543,0,36
19119,1,2020,SEA,32,C.Carson,RB,OFF,12,12,12,214,0,0
19120,1,2020,SEA,83,D.Moore,WR,OFF,16,16,5,255,0,51
19123,1,2020,NYG,34,A.Colbert,FS,DEF,6,6,1,0,55,23
19124,1,2020,SF,93,D.Jones,DT,DEF,14,14,13,0,222,47
19125,1,2020,ATL,52,P.Taumoepenu,ILB,DEF,1,1,0,0,10,0
19130,1,2020,TB,62,B.Seaton,OT,OFF,0,0,0,0,0,0
19132,1,2020,WAS,40,J.Harvey-Clemons,ILB,DEF,0,0,0,0,0,0
19134,1,2020,WAS,73,C.Roullier,C,OFF,16,16,15,578,0,0
19139,1,2020,SF,60,D.Brunskill,OT,OFF,16,16,15,575,0,17
19140,1,2020,DAL,33,D.Burton,CB,DEF,4,4,0,0,28,10
19164,1,2020,IND,60,J.Eldrenkamp,G,OFF,3,2,0,3,0,0
19165,1,2020,LAR,82,J.Mundt,TE,OFF,16,16,0,64,0,139
19172,1,2020,IND,14,Z.Pascal,WR,OFF,16,16,14,442,0,23
19176,1,2020,ARI,81,D.Daniels,TE,OFF,12,12,8,193,0,53
19178,1,2020,NYJ,42,T.Hennessy,LS,ST,16,16,0,3,62,3
19184,1,2020,CLE,19,J.Natson,WR,OFF,3,3,0,3,0,12
19187,1,2020,IND,8,R.Sanchez,P,ST,14,14,0,2,0,96
19191,1,2020,CAR,6,P.Walker,QB,OFF,11,4,1,57,0,0
19200,1,2020,NYG,18,C.Board,WR,OFF,14,14,3,90,0,42
19207,1,2020,DEN,81,T.Patrick,WR,OFF,15,15,15,398,0,2
19209,1,2020,BAL,42,P.Ricard,FB,OFF,15,15,10,213,0,43
19214,1,2020,BUF,51,B.Cox Jr.,DE,DEF,1,1,0,0,12,1
19216,1,2020,WAS,46,C.Luke,CB,DEF,5,5,0,2,0,25
19219,1,2020,CIN,82,C.Carter,TE,OFF,15,15,5,117,0,167
19225,1,2020,MIN,47,H.Nickerson,ILB,DEF,14,14,1,0,54,122
19228,1,2020,CIN,91,J.Tupou,NT,DEF,0,0,0,0,0,0
19238,1,2020,NO,7,T.Hill,QB,OFF,16,16,8,250,0,45
19240,1,2020,MIA,78,A.Pankey,OT,OFF,7,4,0,15,0,0
19249,1,2020,MIA,2,M.Haack,P,ST,16,16,0,14,21,44
19252,1,2020,CLE,69,C.Malveaux,DE,DEF,2,2,0,0,5,1
19254,1,2020,CIN,20,T.McTyer,CB,DEF,2,0,0,0,0,0
19258,1,2020,DAL,79,E.Smith,OT,OFF,2,1,0,0,0,1
19261,1,2020,NE,96,T.Bower,DL,DEF,8,7,3,0,73,14
19263,1,2020,MIN,76,A.Collins,OT,OFF,1,0,0,0,0,0
19273,1,2020,MIN,50,E.Wilson,OLB,DEF,16,16,15,0,549,55
19275,1,2020,NE,70,A.Butler,DT,DEF,15,15,4,0,256,1
19276,1,2020,NO,80,A.Carr,WR,OFF,6,6,0,44,0,4
19280,1,2020,TEN,16,C.Hollister,WR,OFF,2,2,0,16,0,4
19281,1,2020,SEA,86,J.Hollister,TE,OFF,16,16,5,198,0,148
19284,1,2020,LV,34,D.Killings,CB,DEF,0,0,0,0,0,0
19286,1,2020,NYJ,44,H.Langi,OLB,DEF,14,14,6,0,342,57
19287,1,2020,IND,23,K.Moore II,CB,DEF,16,16,15,0,505,32
19293,1,2020,DEN,53,A.Calitro,OLB,DEF,13,13,0,0,122,4
19296,1,2020,TEN,86,A.Firkser,TE,OFF,16,16,1,184,0,55
19300,1,2020,TEN,39,B.Borders,CB,DEF,6,6,5,0,190,4
19304,1,2020,HOU,85,P.Brown,TE,OFF,13,13,9,144,0,72
19310,1,2020,LV,50,N.Morrow,OLB,DEF,14,14,11,0,383,61
19311,1,2020,SEA,66,J.Simmons,G,OFF,14,14,6,314,0,36
19318,1,2020,SF,84,K.Bourne,WR,OFF,15,15,5,365,0,1
19319,1,2020,MIA,22,M.Breida,RB,OFF,12,12,1,81,10,32
19328,1,2020,LV,62,E.Magnuson,G,OFF,1,1,0,1,0,0
19330,1,2020,SF,4,N.Mullens,QB,OFF,12,10,8,320,0,0
19335,1,2020,TB,82,A.Auclair,TE,OFF,8,8,2,37,0,44
19344,1,2020,JAX,34,G.Mabin,CB,DEF,7,5,4,0,131,0
19358,1,2020,KC,12,G.Dieter,WR,OFF,4,4,0,13,0,32
19361,1,2020,MIA,16,M.Kemp,WR,OFF,10,10,0,17,11,80
19373,1,2020,WAS,92,D.Lawrence,DE,DEF,1,1,0,0,1,0
19375,1,2020,NYJ,23,A.Maulet,CB,DEF,11,11,5,0,236,53
19377,1,2020,NO,63,C.Tom,C,OFF,1,1,0,1,0,0
19379,1,2020,GB,64,B.Braden,G,OFF,5,4,0,3,0,4
19407,1,2020,NYG,37,R.Lewis,CB,DEF,6,5,3,0,144,1
19410,1,2020,KC,83,R.Seals-Jones,TE,OFF,2,2,0,2,0,1
19415,1,2020,PHI,81,J.Croom,TE,OFF,5,4,0,4,0,12
19429,1,2020,CHI,69,R.Coward,G,OFF,16,16,4,192,4,15
19433,1,2020,ARI,56,I.Irving,OLB,DEF,1,1,0,0,0,4
19441,1,2020,LAC,58,B.Bello,ILB,DEF,6,6,0,0,4,43
19448,1,2020,SF,48,K.Nacua,FS,DEF,5,5,0,0,1,35
19457,1,2020,DAL,89,B.Jarwin,TE,OFF,1,1,0,13,0,0
19458,1,2020,DEN,43,J.Jones,ILB,DEF,14,14,0,0,122,66
19461,1,2020,DAL,7,C.Rush,QB,OFF,1,0,0,0,0,0
19479,1,2020,DEN,68,E.Wilkinson,OL,OFF,9,9,7,268,0,17
19481,1,2020,SF,64,A.Barrett,DE,DEF,7,7,0,0,63,14
19485,1,2020,NYJ,63,L.Koloamatangi,C,OFF,0,0,0,0,0,0
19486,1,2020,LAC,74,S.Norton,OT,OFF,6,6,3,163,0,11
19491,1,2020,GB,85,R.Tonyan,TE,OFF,16,16,8,338,0,25
19492,1,2020,LV,95,J.Valoaga,DE,DEF,0,0,0,0,0,0
19493,1,2020,DAL,95,E.Ankou,DT,DEF,7,7,0,0,99,1
19494,1,2020,ARI,89,E.Baylis,TE,OFF,5,5,1,23,0,23
19496,1,2020,HOU,51,D.Cole,OLB,DEF,6,6,0,0,47,11
19501,1,2020,NO,34,J.Hardee,CB,DEF,10,10,0,0,0,113
19508,1,2020,JAX,93,D.Ross,DT,DEF,5,5,0,0,43,1
19511,1,2020,NE,0,D.Virgin,CB,DEF,2,2,0,0,15,0
19514,1,2020,JAX,84,K.Cole Sr.,WR,OFF,16,16,6,416,0,86
19538,1,2020,MIA,48,C.Munson,LB,DEF,16,16,0,3,85,48
19542,1,2020,CAR,86,C.Thompson,TE,OFF,15,15,4,98,0,72
19544,1,2020,SEA,75,C.Wheeler,OT,OFF,6,5,0,39,0,4
19548,1,2020,PHI,30,C.Clement,RB,OFF,15,15,0,57,0,141
19552,1,2020,PHI,1,C.Johnston,P,ST,16,16,0,13,0,51
19557,1,2020,MIA,33,J.Perry,CB,DEF,13,13,1,0,90,76
19559,1,2020,BAL,82,S.Culkin,TE,OFF,1,1,0,4,0,0
19560,1,2020,LAC,43,M.Davis,CB,DEF,16,16,14,0,507,64
19562,1,2020,LAC,30,A.Ekeler,RB,OFF,10,10,10,218,0,0
19565,1,2020,ATL,7,Y.Koo,K,ST,15,15,0,21,0,54
19567,1,2020,LV,59,J.Onwualu,OLB,DEF,2,2,0,0,0,11
19591,1,2020,ATL,35,J.Carter,SS,DEF,1,1,0,0,16,2
19596,1,2020,KC,77,A.Wylie,G,OFF,15,14,14,515,0,36
19599,1,2020,PIT,33,T.Edmunds,RB,OFF,4,4,0,3,0,11
19624,1,2020,DET,70,D.Skipper,OT,OFF,5,5,0,5,10,4
19626,1,2020,JAX,33,D.Ogunbowale,RB,OFF,14,14,2,98,0,108
19659,1,2020,ARI,85,D.Arnold,TE,OFF,16,16,5,249,0,36
19671,1,2020,DEN,19,F.Brown,WR,OFF,1,1,0,1,0,4
19672,1,2020,CLE,68,M.Dunn,G,OFF,6,6,0,3,0,4
19679,1,2020,NYJ,55,B.Sheldon,ILB,DEF,2,2,0,0,12,0
19690,1,2020,NYJ,62,G.Van Roten,G,OFF,13,13,13,399,0,19
19705,1,2020,PHI,84,G.Ward,WR,OFF,16,16,9,419,0,34
19755,1,2020,SF,1,R.Cracraft,WR,OFF,9,9,1,59,0,61
19763,1,2020,SF,2,J.Rosen,QB,OFF,2,0,0,0,0,0
19766,1,2020,NYG,26,S.Barkley,RB,OFF,2,2,2,36,0,0
19779,1,2020,CAR,16,B.Zylstra,WR,OFF,16,16,2,66,0,129
19781,1,2020,BAL,8,L.Jackson,QB,OFF,15,15,15,486,0,0
19790,1,2020,CLE,6,B.Mayfield,QB,OFF,16,16,16,554,0,0
19798,1,2020,CLE,24,N.Chubb,RB,OFF,12,12,12,217,0,0
19799,1,2020,SEA,20,R.Penny,RB,OFF,3,3,0,20,0,0
19800,1,2020,DEN,14,C.Sutton,WR,OFF,1,1,1,16,0,0
19801,1,2020,BUF,17,J.Allen,QB,OFF,16,16,15,549,0,0
19802,1,2020,ATL,18,C.Ridley,WR,OFF,15,15,15,436,0,1
19803,1,2020,BAL,89,M.Andrews,TE,OFF,14,14,2,316,0,2
19805,1,2020,PIT,45,J.Elliott,OLB,DEF,8,8,0,1,19,55
19812,1,2020,NYJ,14,S.Darnold,QB,OFF,12,12,12,392,0,0
19813,1,2020,CIN,53,B.Price,C,OFF,16,16,1,127,0,18
19814,1,2020,BAL,78,O.Brown Jr.,OT,OFF,16,15,16,513,0,40
19815,1,2020,ARI,13,C.Kirk,WR,OFF,14,14,10,414,0,29
19816,1,2020,JAX,17,D.Chark Jr.,WR,OFF,13,13,12,372,0,0
19822,1,2020,DET,33,K.Johnson,RB,OFF,16,16,2,157,0,15
19823,1,2020,DEN,28,R.Freeman,RB,OFF,16,16,0,102,10,73
19824,1,2020,LAC,11,K.Ballage,RB,OFF,11,11,2,160,0,30
19827,1,2020,CHI,58,R.Smith,ILB,DEF,16,16,15,0,538,3
19828,1,2020,NE,26,S.Michel,RB,OFF,9,9,6,96,0,4
19829,1,2020,PIT,39,M.Fitzpatrick,FS,DEF,16,16,16,3,541,32
19830,1,2020,CLE,21,D.Ward,CB,DEF,12,12,12,0,411,28
19831,1,2020,IND,56,Q.Nelson,OL,OFF,16,16,16,573,0,43
19832,1,2020,DEN,55,B.Chubb,OLB,DEF,14,14,14,0,393,0
19833,1,2020,SF,69,M.McGlinchey,OT,OFF,16,16,15,577,0,36
19834,1,2020,TB,50,V.Vea,NT,DEF,5,5,5,0,118,26
19835,1,2020,NO,92,M.Davenport,DE,DEF,11,11,1,0,198,21
19836,1,2020,BUF,49,T.Edmunds,ILB,DEF,15,15,14,0,483,36
19838,1,2020,DAL,55,L.Vander Esch,OLB,DEF,10,10,9,0,243,20
19839,1,2020,GB,23,J.Alexander,CB,DEF,15,15,15,0,478,3
19840,1,2020,LV,74,K.Miller,OT,OFF,14,14,14,509,0,38
19841,1,2020,WAS,94,D.Payne,NT,DEF,16,16,15,0,439,69
19842,1,2020,TEN,54,R.Evans,ILB,DEF,16,16,16,0,474,0
19843,1,2020,ATL,81,H.Hurst,TE,OFF,16,16,9,416,0,5
19844,1,2020,CAR,12,D.Moore,WR,OFF,15,15,14,443,0,1
19845,1,2020,DET,77,F.Ragnow,C,OFF,14,14,14,493,0,24
19846,1,2020,JAX,90,T.Bryan,DT,DEF,16,16,8,0,271,2
19847,1,2020,MIN,21,M.Hughes,CB,DEF,4,4,2,0,92,10
19848,1,2020,NE,76,I.Wynn,OT,OFF,10,10,10,339,0,13
19849,1,2020,PIT,34,T.Edmunds,SS,DEF,15,15,12,0,458,29
19850,1,2020,PIT,2,M.Rudolph,QB,OFF,16,5,1,42,0,0
19851,1,2020,LAR,63,A.Corbett,G,OFF,16,16,6,594,0,38
19852,1,2020,IND,53,D.Leonard,OLB,DEF,14,14,14,0,437,26
19853,1,2020,MIA,88,M.Gesicki,TE,OFF,15,15,9,329,0,1
19854,1,2020,NYG,13,D.Pettis,WR,OFF,7,7,1,61,0,11
19855,1,2020,CHI,68,J.Daniels,G,OFF,5,5,5,162,0,5
19856,1,2020,GB,37,J.Jackson,CB,DEF,12,12,5,0,176,75
19857,1,2020,IND,72,B.Smith,OT,OFF,14,14,14,497,0,38
19859,1,2020,LAC,42,U.Nwosu,OLB,DEF,13,13,4,0,189,82
19860,1,2020,NYG,71,W.Hernandez,G,OFF,14,13,6,278,0,15
19861,1,2020,TB,27,R.Jones II,RB,OFF,14,14,12,239,0,0
19862,1,2020,TEN,58,H.Landry III,OLB,DEF,16,16,16,0,556,1
19863,1,2020,PHI,88,D.Goedert,TE,OFF,11,11,9,319,0,22
19864,1,2020,CHI,17,A.Miller,WR,OFF,16,16,6,310,0,10
19865,1,2020,PIT,13,J.Washington,WR,OFF,16,16,7,258,0,1
19866,1,2020,HOU,20,J.Reid,SS,DEF,13,13,13,0,471,32
19867,1,2020,DAL,13,M.Gallup,WR,OFF,16,16,14,532,0,0
19868,1,2020,ATL,26,I.Oliver,CB,DEF,16,16,12,0,440,61
19869,1,2020,LV,33,R.Gaulden,DB,DEF,2,2,0,3,0,0
19870,1,2020,CAR,26,D.Jackson,CB,DEF,14,14,13,0,317,17
19871,1,2020,CIN,94,S.Hubbard,DE,DEF,13,13,13,0,352,30
19872,1,2020,LAC,46,M.Jefferson,OLB,DEF,13,13,0,0,1,125
19873,1,2020,CIN,30,J.Bates III,FS,DEF,16,16,0,0,556,33
19875,1,2020,DAL,52,C.Williams,G,OFF,16,16,15,606,0,41
19876,1,2020,DET,21,T.Walker,FS,DEF,15,15,7,0,400,65
19877,1,2020,KC,74,M.Rankin,OT,OFF,3,1,1,28,0,1
19878,1,2020,IND,94,T.Lewis,DL,DEF,16,16,4,0,220,33
19879,1,2020,IND,57,K.Turay,DE,DEF,7,7,0,0,50,3
19880,1,2020,KC,91,D.Nnadi,DT,DEF,16,15,15,0,243,33
19881,1,2020,LAC,93,J.Jones,DT,DEF,13,13,12,0,279,32
19882,1,2020,MIA,55,J.Baker,LB,DEF,16,16,10,0,460,13
19883,1,2020,MIN,75,B.O'Neill,OT,OFF,16,16,16,567,0,36
19884,1,2020,DEN,20,D.Dawson Jr.,CB,DEF,12,12,1,0,47,46
19885,1,2020,NYG,95,B.Hill,DE,DEF,16,16,0,0,197,37
19886,1,2020,NYG,59,L.Carter,OLB,DEF,5,5,4,0,123,21
19887,1,2020,NYJ,97,N.Shepherd,DE,DEF,14,14,3,0,178,64
19888,1,2020,LV,75,B.Parker,OT,OFF,11,11,4,191,0,19
19889,1,2020,HOU,96,P.Hall,DT,DEF,10,10,9,0,182,26
19890,1,2020,SEA,94,R.Green,OLB,DEF,10,10,0,0,193,14
19891,1,2020,SF,54,F.Warner,ILB,DEF,16,16,15,0,515,10
19892,1,2020,TB,24,C.Davis,CB,DEF,14,14,13,0,479,41
19893,1,2020,CLE,36,M.Stewart Jr.,CB,DEF,16,15,0,0,121,123
19894,1,2020,WAS,74,G.Christian Sr.,OT,OFF,6,6,5,174,0,4
19895,1,2020,LAR,70,J.Noteboom,G,OFF,10,10,6,336,0,1
19896,1,2020,LV,99,A.Key,DE,DEF,14,14,0,0,229,29
19897,1,2020,NO,10,T.Smith,WR,OFF,14,14,10,356,0,0
19898,1,2020,ARI,52,M.Cole,C,OFF,14,14,14,484,0,17
19899,1,2020,ATL,94,D.Senat,DT,DEF,5,5,0,0,23,3
19900,1,2020,BUF,99,H.Phillips,DT,DEF,12,12,3,0,176,14
19901,1,2020,NYG,27,I.Yiadom,CB,DEF,16,16,9,0,335,58
19902,1,2020,GB,42,O.Burks,ILB,DEF,16,16,0,0,51,177
19903,1,2020,HOU,88,J.Akins,TE,OFF,13,13,5,215,0,34
19904,1,2020,CLE,33,R.Harrison Jr.,SS,DEF,11,10,7,0,172,30
19905,1,2020,KC,44,D.O'Daniel,LB,DEF,11,11,0,12,3,103
19906,1,2020,PIT,76,C.Okorafor,OT,OFF,16,16,15,547,0,37
19907,1,2020,SF,33,T.Moore,FS,DEF,16,16,8,0,286,122
19908,1,2020,TB,65,A.Cappa,G,OFF,16,16,15,568,0,47
19910,1,2020,CAR,80,I.Thomas,TE,OFF,16,16,8,357,0,10
19911,1,2020,MIN,90,J.Holmes,DE,DEF,14,14,9,0,328,36
19912,1,2020,IND,21,N.Hines,RB,OFF,16,16,2,207,0,40
19916,1,2020,DEN,17,D.Hamilton,WR,OFF,16,16,2,282,0,3
19917,1,2020,MIA,16,A.Callaway,WR,OFF,6,5,1,31,0,1
19918,1,2020,PHI,94,J.Sweat,DE,DEF,14,14,2,0,223,12
19919,1,2020,ARI,29,C.Edmonds,RB,OFF,16,16,2,279,0,34
19920,1,2020,DAL,86,D.Schultz,TE,OFF,16,16,14,515,0,3
19921,1,2020,LV,73,M.Hurst,DT,DEF,11,11,3,0,147,4
19922,1,2020,TB,17,J.Watson,WR,OFF,11,11,2,84,0,92
19923,1,2020,SEA,49,S.Griffin,OLB,DEF,14,9,0,0,56,18
19924,1,2020,ATL,25,I.Smith,RB,OFF,14,14,0,119,0,1
19925,1,2020,NYJ,1,J.Scott,WR,OFF,2,1,1,3,0,0
19926,1,2020,LAR,41,K.Young,ILB,DEF,16,16,3,0,250,28
19927,1,2020,BAL,23,A.Averett,CB,DEF,10,10,4,0,188,35
19928,1,2020,BUF,24,T.Johnson,CB,DEF,16,16,10,0,437,86
19929,1,2020,CAR,98,M.Haynes,DE,DEF,15,15,0,0,207,12
19930,1,2020,CHI,98,B.Nichols,NT,DEF,16,16,15,0,327,40
19931,1,2020,CHI,45,J.Iyiegbuniwe,ILB,DEF,16,16,0,0,125,81
19932,1,2020,DAL,92,D.Armstrong,DE,DEF,16,16,2,0,195,149
19933,1,2020,DEN,47,J.Jewell,ILB,DEF,16,16,16,0,536,58
19934,1,2020,DET,93,D.Hand,DE,DEF,10,10,1,0,187,23
19937,1,2020,HOU,16,K.Coutee,WR,OFF,10,8,4,155,0,13
19938,1,2020,JAX,76,W.Richardson Jr.,G,OFF,16,15,1,46,0,19
19939,1,2020,KC,23,A.Watts,FS,DEF,16,16,1,0,53,188
19940,1,2020,LAC,44,K.White,ILB,DEF,11,11,10,0,285,13
19941,1,2020,LAR,55,B.Allen,C,OFF,3,0,0,0,0,0
19942,1,2020,NYJ,91,J.Franklin-Myers,DE,DEF,15,15,2,0,265,13
19943,1,2020,MIA,81,D.Smythe,TE,OFF,15,15,12,238,0,121
19944,1,2020,NE,51,J.Bentley,LB,DEF,13,13,13,0,323,21
19946,1,2020,NYG,90,R.McIntosh,DE,DEF,0,0,0,0,0,0
19947,1,2020,NYJ,89,C.Herndon,TE,OFF,16,16,13,358,0,61
19949,1,2020,PHI,29,A.Maddox,CB,DEF,10,10,7,0,269,22
19950,1,2020,SEA,89,W.Dissly,TE,OFF,16,16,12,295,0,112
19951,1,2020,SEA,21,T.Flowers,CB,DEF,12,12,6,0,306,73
19952,1,2020,SF,95,K.Street,DE,DEF,15,15,2,0,202,22
19953,1,2020,SEA,32,D.Reed,CB,DEF,10,10,7,2,297,26
19954,1,2020,TB,33,J.Whitehead,SS,DEF,16,16,15,0,487,47
19955,1,2020,WAS,30,T.Apke,FS,DEF,16,16,6,0,234,93
19956,1,2020,SEA,4,M.Dickson,P,ST,16,16,0,16,0,58
19960,1,2020,BAL,32,D.Elliott,FS,DEF,16,16,16,0,553,34
19961,1,2020,PIT,14,R.McCloud III,WR,OFF,16,16,2,87,0,73
19962,1,2020,CLE,77,W.Teller,G,OFF,11,11,11,368,0,27
19963,1,2020,BUF,33,S.Neal,CB,DEF,16,16,0,0,117,90
19964,1,2020,CAR,56,J.Carter,ILB,DEF,16,16,7,0,151,126
19965,1,2020,ARI,49,K.Fitts,OLB,DEF,13,13,1,0,75,119
19966,1,2020,HOU,97,A.Brown,DT,DEF,7,6,0,0,29,16
19967,1,2020,BAL,33,D.Harris,CB,DEF,11,11,2,3,80,21
19968,1,2020,CIN,23,D.Phillips,CB,DEF,12,12,8,0,314,45
19969,1,2020,HOU,19,D.Ratley,WR,OFF,5,5,0,67,0,12
19970,1,2020,PHI,58,G.Avery,DE,DEF,11,11,0,3,67,40
19972,1,2020,NYJ,8,M.White,QB,OFF,7,0,0,0,0,0
19973,1,2020,DEN,84,T.Fumagalli,TE,OFF,8,8,0,72,0,25
19975,1,2020,DET,65,T.Crosby,OT,OFF,12,12,11,349,0,26
19976,1,2020,GB,83,M.Valdes-Scantling,WR,OFF,16,16,12,421,0,0
19977,1,2020,GB,6,J.Scott,P,ST,16,16,0,17,2,56
19979,1,2020,IND,20,J.Wilkins,RB,OFF,15,15,0,97,0,69
19980,1,2020,PIT,17,D.Cain,WR,OFF,2,2,0,3,0,0
19981,1,2020,IND,10,D.Fountain,WR,OFF,5,5,0,34,0,5
19983,1,2020,LAC,61,S.Quessenberry,OL,OFF,16,16,0,28,0,28
19984,1,2020,LAR,64,J.Demby,G,OFF,0,0,0,0,0,0
19985,1,2020,LAR,69,S.Joseph-Day,NT,DEF,16,16,6,0,218,30
19986,1,2020,LAR,59,M.Kiser,ILB,DEF,9,9,0,0,296,20
19987,1,2020,LAR,45,O.Okoronkwo,OLB,DEF,10,10,0,0,84,68
19988,1,2020,MIN,83,T.Conklin,TE,OFF,16,16,2,237,0,100
19989,1,2020,LV,2,D.Carlson,K,ST,16,16,0,0,0,94
19992,1,2020,CAR,30,N.Jamerson,SS,DEF,4,4,0,1,0,20
19993,1,2020,NYJ,94,F.Fatukasi,NT,DEF,15,15,8,0,269,73
19994,1,2020,GB,35,P.Nickerson,CB,DEF,1,1,0,1,0,0
19995,1,2020,BAL,6,J.Townsend,P,ST,1,1,0,2,0,0
19996,1,2020,PIT,38,J.Samuels,RB,OFF,14,14,1,64,0,71
19997,1,2020,PIT,27,M.Allen,FS,DEF,14,14,2,3,109,96
19998,1,2020,SEA,73,J.Jones,OT,OFF,11,11,2,103,0,20
19999,1,2020,HOU,54,J.Martin,OLB,DEF,14,14,1,0,199,12
20000,1,2020,SF,36,M.Harris,SS,DEF,16,16,4,0,184,139
20001,1,2020,TEN,29,D.Cruikshank,SS,DEF,2,2,0,2,0,12
20002,1,2020,WAS,97,T.Settle,NT,DEF,16,16,1,0,184,49
20003,1,2020,WAS,51,S.Hamilton,ILB,DEF,14,14,3,0,58,163
20006,1,2020,ATL,83,R.Gage,WR,OFF,16,16,8,404,0,1
20007,1,2020,ATL,54,F.Oluokun,ILB,DEF,15,15,14,0,474,45
20008,1,2020,BAL,77,B.Bozeman,OL,OFF,16,16,16,539,0,32
20009,1,2020,DAL,67,G.Senat,OT,OFF,10,10,0,12,0,17
20010,1,2020,BUF,59,A.Smith,ILB,DEF,12,12,0,0,87,51
20011,1,2020,CHI,83,J.Wims,WR,OFF,13,13,1,155,0,31
20012,1,2020,SEA,40,B.Scarbrough,RB,OFF,1,1,0,3,0,0
20013,1,2020,DAL,11,C.Wilson,WR,OFF,16,16,0,121,0,46
20020,1,2020,NE,83,J.Thomas,TE,OFF,6,6,0,4,0,10
20021,1,2020,HOU,58,P.Kalambayi,ILB,DEF,10,10,0,0,45,65
20023,1,2020,IND,49,M.Adams,OLB,DEF,9,9,0,1,0,76
20024,1,2020,IND,44,Z.Franklin,OLB,DEF,16,16,2,0,46,187
20026,1,2020,JAX,48,L.Jacobs,OLB,DEF,3,3,2,0,17,22
20027,1,2020,CIN,69,K.McKenzie,DT,DEF,7,7,0,0,38,2
20028,1,2020,IND,35,T.Smith,CB,DEF,10,10,0,2,2,69
20032,1,2020,HOU,30,C.Armstrong,CB,DEF,10,10,0,0,101,0
20033,1,2020,MIA,7,J.Sanders,K,ST,16,16,0,5,26,54
20034,1,2020,CLE,71,C.Gossett,G,OFF,0,0,0,0,0,0
20036,1,2020,NYG,52,D.Downs,OLB,DEF,16,16,7,0,123,134
20038,1,2020,NYJ,10,B.Berrios,WR,OFF,16,16,2,154,0,45
20039,1,2020,PHI,35,B.Scott,RB,OFF,16,16,4,203,0,39
20040,1,2020,CAR,36,T.Cannon,RB,OFF,14,14,0,28,0,83
20042,1,2020,PHI,68,J.Mailata,OT,OFF,15,15,10,390,0,22
20043,1,2020,PHI,69,M.Pryor,G,OFF,15,15,10,413,0,21
20046,1,2020,TB,48,J.Cichy,ILB,DEF,6,6,0,0,0,54
20047,1,2020,NE,74,K.Cunningham,OT,OFF,13,11,0,31,0,15
20050,1,2020,KC,45,C.Lammons,SS,DEF,2,2,0,0,0,23
20051,1,2020,MIA,92,Z.Sieler,DT,DEF,16,16,7,0,282,47
20053,1,2020,WAS,8,K.Allen,QB,OFF,8,4,3,94,0,0
20055,1,2020,TEN,5,L.Woodside,QB,OFF,16,6,0,12,0,0
20057,1,2020,CIN,19,A.Tate,WR,OFF,9,9,2,90,0,24
20059,1,2020,CLE,41,M.Meander,LB,DEF,4,4,0,0,0,23
20061,1,2020,GB,43,H.Bradley,LS,ST,16,16,0,22,2,42
20063,1,2020,JAX,9,L.Cooke,P,ST,15,14,0,0,0,81
20064,1,2020,LAC,22,J.Jackson,RB,OFF,9,9,4,101,0,11
20065,1,2020,CAR,73,T.Scott,OT,OFF,15,14,4,195,0,25
20066,1,2020,CIN,27,T.Brown,CB,DEF,13,13,1,0,50,99
20067,1,2020,HOU,11,S.Mitchell Jr.,WR,OFF,6,6,1,45,0,5
20069,1,2020,NE,85,R.Izzo,TE,OFF,12,12,2,332,0,1
20070,1,2020,HOU,35,K.Crossen,CB,DEF,16,16,4,0,242,58
20071,1,2020,CAR,19,K.Kirkwood,WR,OFF,1,1,0,19,0,1
20072,1,2020,NO,64,W.Clapp,C,OFF,8,8,0,42,0,12
20074,1,2020,DET,45,J.Cabinda,ILB,DEF,16,16,2,69,0,146
20075,1,2020,NYJ,36,J.Adams,RB,OFF,8,8,0,40,3,20
20077,1,2020,SF,13,R.James Jr.,WR,OFF,11,10,7,209,0,28
20079,1,2020,JAX,16,T.Quinn,WR,OFF,1,1,0,1,0,1
20080,1,2020,WAS,37,G.Stroman,CB,DEF,4,4,0,0,0,13
20081,1,2020,ARI,16,T.Sherfield,WR,OFF,15,15,1,42,0,117
20085,1,2020,ARI,45,D.Gardeck,ILB,DEF,14,14,0,0,49,166
20088,1,2020,ARI,47,E.Turner,ILB,DEF,16,16,0,0,1,183
20089,1,2020,ATL,6,K.Benkert,QB,OFF,0,0,0,0,0,0
20093,1,2020,ATL,73,M.Gono,OT,OFF,16,16,4,178,0,42
20096,1,2020,KC,43,E.Smith,ILB,DEF,1,1,0,0,0,4
20102,1,2020,BUF,39,L.Wallace,CB,DEF,12,12,11,0,324,22
20103,1,2020,CAR,39,R.Bonnafon,RB,OFF,2,2,0,12,0,4
20106,1,2020,CHI,35,R.Nall,RB,OFF,16,16,0,36,4,145
